Gene_Name,CAPNS1,PFN2,PYGB,SCRN1,CCND1,HTRA1,ITGB5,RALB,TWF1,ANXA2,PKM,ACTN1,ANXA5,PTMS,CD63,RAB13,CBR1,SQSTM1,HCLS1,PTPRCAP,PTPRC,CORO1A,ARHGDIB,LAPTM5,WAS,CXCR4,LRMP,DAG1,PIR,MYB,EMP2
CGGA_1452,9.510249887,8.017198153,5.140369671,4.024142346,5.050066298,7.839581737,6.380590934,3.928844037,4.098453246,8.191503432,9.39664759,4.481557281,7.523483547,10.20894151,11.16944903,7.710806434,8.062747746,8.172377501,5.635754391,4.502075956,1.613531653,7.086401646,7.060371694,8.792855352,4.98550043,3.937344392,1.59454855,4.995032192,6.027242536,0.659924558,3.112700133
CGGA_1454,8.248402006,7.845113647,5.704871964,5.885574364,2.480265122,7.832763456,4.249445341,5.608809243,3.578938713,2.987320866,9.655423389,5.23457796,5.247547807,8.965726576,8.310067408,4.516015147,6.618825953,7.111970261,2.13093087,2,0.50589093,6.382840144,4.053980168,3.936402378,1.589763487,1.731183242,2.17951105,3.608809243,3.879705766,0.189033824,1.49057013
CGGA_1455,3.481557281,4.669026766,4.572283367,3.346247774,3,4.568032105,2.691534165,2.124328135,1.007195501,0.422233001,6.00270252,1.510961919,1.97819563,4.696550301,4.271276259,1.263034406,2.150559677,4.539158811,1.422233001,0.82374936,0.35614381,2.411426246,1.327687364,1.641546029,0.748461233,0.263034406,0.214124805,2.411426246,0.344828497,0,0.622930351
CGGA_1457,7.267535798,7.618091794,6.14404637,5.802451741,6.691673738,8.476057596,6.914684105,4.303780748,5.658211483,9.620238157,9.3529924,6.712320641,8.519793486,9.016919688,10.37017518,7.905447179,6.826167108,8.445014846,6.740792672,6.043956873,4.040015679,6.27817065,7.560256398,7.561402516,4.841973119,5.942983598,2.634593268,5.96208625,4.952333566,0.678071905,3.565597176
CGGA_1458,6.270902649,7.410324143,5.698774109,5,6.415995221,6.189231549,3.592158002,3.408711861,5.076815597,4.359661722,8.54453948,3.039138394,6.248876343,9.984233303,8.503468001,5.894332742,4.138323004,6.618385502,2.260025656,3.232660757,0.632268215,3.914564523,3.932628157,3.451540833,2.961623328,2.107687869,0.263034406,5.13873257,2.347665656,0.641546029,1.269033146
CGGA_1459,8.230644948,6.255311886,6.461070114,6.785288981,4.722466024,8.018700931,4.521050737,4.429615964,5.319039816,8.725877459,9.709428501,7.022034845,8.309157994,9.237711888,9.849655303,6.9564052,7.656639374,7.858664869,4.369466484,1.752748591,2.367371066,5.307064162,6.011003564,6.559338848,2.976363636,4.033863452,1.761285273,5.79753184,3.378511623,0.40053793,2.568032105
CGGA_1460,7.992485211,7.429950657,5.824767853,6.771357409,5.3172317,7.076922459,5.485748821,4.890446693,4.819668183,7.839959587,9.910267956,7.177020811,8.886001351,9.160577378,9.882092764,7.087038457,7.240028052,7.551362204,5.368069877,2.316145742,2.792855352,5.310340121,6.964629667,6.159669547,3.424922088,4.921721947,1.40053793,5.635754391,3.114367025,0.748461233,1.163498732
CGGA_1461,7.721304297,5.577126661,5.766595162,6.36719631,3.957914599,9.444869948,5.571069998,5.252854626,5.3305584,8.098716411,9.42779471,6.320845668,9.336528875,9.580786171,10.85353569,7.585563498,6.234003066,7.429699645,3.845991771,2.475084883,1.981852653,4.807870078,6.615739973,6.428946345,3.139142019,4.876271361,1.150559677,6.172527519,2.893362211,0.176322773,0.847996907
CGGA_1462,8.78306371,6.203396949,6.446752485,6.132165525,4.661635602,8.260731395,4.741466986,5.482525641,5.239550797,9.02843102,9.577730931,6.836681593,8.285170999,9.520363314,11.25045831,7.724240977,6.873936206,7.824386003,5.617063344,2.277984747,3.207892852,7.098874287,7.036063689,7.673909705,4.771885579,3.777156666,2.121015401,5.532940288,4.051372102,0.454175893,2.788685711
CGGA_1463,6.560103513,7.512463944,6.673556424,6.04745114,4.199279721,8.725161727,4.508428653,4.533563348,5.329123596,4.268284667,8.293425666,3.516015147,6.607034346,8.201388817,8.606553269,6.22342255,5.535119822,6.981624361,3.255500733,2.629939409,1.839959587,4.246408087,4.545350645,5.075532631,2.301587647,2.028569152,1.485426827,5.210622644,2.548436625,0.214124805,1.687060688
CGGA_1467,4.708739041,4.925999419,4.137503524,3.667892125,4.835924074,2.570462931,2.64385619,1.996388746,1.244887059,1.851998837,6.430787051,2.03562391,2.307428525,5.169524197,5.020591095,1,1.150559677,4.704318678,2.613531653,0.748461233,0.565597176,2.22342255,1.799087306,2.189033824,1.077242999,0.739848103,0.163498732,1.891419187,0,0.084064265,0.555816155
CGGA_1469,3.7473874,4.826802684,4.95373085,3.710393192,4.202417722,5.546585829,2.321928095,2.22650853,0.86393845,1.22650853,6.253989266,1.50589093,1.790772038,4.848497755,4.722466024,0.669026766,2.220329955,4.994127114,1.565597176,1.097610797,0.367371066,1.967168608,1.042644337,1.275007047,0.485426827,0.545968369,0.111031312,2.528571319,0.432959407,0.176322773,0.739848103
CGGA_1471,7.761883612,7.532472817,6.500005292,5.272023189,4.67468662,8.385474179,5.557655155,3.977279923,4.399171094,7.71259578,8.537296067,5.709014865,7.620952902,9.212204534,9.545543712,7.317141235,5.103917211,7.250203656,5.58044702,4.122672719,2.801158656,6.431288654,6.90833257,7.336194109,4.40053793,3.327687364,2.475084883,4.890446693,3.161887682,0.014355293,1.10433666
CGGA_1472,10.14757382,6.036283528,3.945794957,2.956056652,6.335569006,8.212569339,3.836934011,2.733354341,1.879705766,4.537917249,7.481315089,3.514753498,4.54225805,9.571828473,10.15106729,6.219362158,6.019257119,6.077029314,3.731183242,6.057016965,1.014355293,7.378511623,5.096767855,9.002421244,4.238022518,2.61117238,1.389566812,3.3305584,5.283180979,0.575312331,2.901108243
CGGA_1473,9.459595552,4.13093087,2.821710215,3.214124805,5.477029653,6.686220365,4.04701482,2.003602237,2.763411574,4.568640195,6.782015335,5.096346199,3.64038956,8.978252842,9.124224727,5.506525779,5.168321116,5.159064009,5.263410059,4.779785005,2.107687869,5.498250868,3.541019153,6.682011391,1.839959587,3.311793718,1.713695815,5.277984747,4.139142019,0.941106311,4.50779464
CGGA_1474,4.122672719,4.924575003,5.264911693,4.004501392,2.929790998,5.7465815,3.414135533,2.046141782,1.10433666,2.765534746,6.796623709,2.865918815,2.767654798,4.543495883,5.402926781,1.263034406,3.867896464,5.63314055,3.484138131,1.765534746,1.124328135,2.983677695,1.914564523,3.0721058,1.23878686,0.925999419,0.604071324,2.837943242,1.321928095,0.042644337,1.195347598
CGGA_1475,7.192785959,8.139602511,6.43496176,5.874551087,5.723558561,6.714795011,4.677508242,4.196921734,5.831623937,7.72975668,8.898933872,6.606738317,7.201829866,9.15010267,9.231893162,6.513806537,3.784503983,7.564683017,4.394376945,1.344828497,3.346247774,4.803227036,6.453517579,7.439290681,3.619413011,4.562547724,1.269033146,5.577428828,2.147306699,1.372952098,1.007195501
CGGA_1476,8.216697363,7.319220503,5.467931546,5.295355693,4.021479727,7.53099149,5.678916987,4.301587647,5.343763122,6.483170853,8.414008649,3.902073579,7.322288724,9.833491012,10.68713944,7.910672708,7.612499946,7.479618608,4.014355293,3.809414444,1.63691458,6.018589668,5.99095486,6.672990994,3.781359714,4.225737653,1.618238656,5.316507819,3.068670811,0.097610797,2.784503983
CGGA_1477,9.517354441,7.396262261,6.06436554,5.061344188,3.921245889,9.339092835,5.091276694,3.217230716,3.997292408,4.032100843,8.518181031,1.90303827,6.85698569,9.181077697,10.10146361,7.273142859,6.556429415,7.186857067,4.227278994,5.506843099,1.124328135,6.017476563,5.983449691,7.640534169,4.241840184,2.430285273,1.925999419,3.642701572,5.882398504,0.056583528,1.269033146
CGGA_1478,8.983820179,4.767125077,6.557808299,4.841469999,3.957914599,7.631104282,2.961623328,2.98550043,4.846493316,6.967283908,8.375387027,6.120393416,9.03174255,9.516980351,11.18708603,8.079644778,5.409730354,6.323730338,4.381975479,3.266036894,1.042644337,5.023698917,6.691394579,5.90303827,3.329123596,3.207892852,2.257010618,4.177120503,2.606442228,0.310340121,3.583759754
CGGA_1481,3.945794957,2.867896464,2.963474124,3.0721058,2.59454855,3.801158656,2.961623328,1.50589093,1.021479727,4.338424415,6.583308465,3.629939409,3.658782734,4.142413438,6.030115331,2.748461233,3.283921772,5.872336288,2.678071905,0.454175893,0.678071905,2.959770155,2.100977648,2.495695163,0.871843649,1.03562391,0.310340121,2.541019153,0.475084883,0.124328135,1.042644337
CGGA_1482,9.862885275,6.860838679,5.01346226,3.44625623,5.407692649,8.909413105,3.99095486,3.021479727,2.855989697,5.614120869,8.494575617,2.211012193,4.919340082,9.633267721,10.84894368,6.904604518,6.272209861,6.737957106,4.008092421,5.689578726,0.659924558,6.758489739,5.131754091,7.911272133,3.658782734,2.853995647,0.782408565,3.211012193,5.974529312,0.111031312,1.454175893
CGGA_1486,4.631686366,3.112700133,4.173127433,3.277984747,3.012568674,4.207111961,2.889473543,1.641546029,0.678071905,4.012568674,6.887768949,3.949534933,3.809414444,5.792595103,6.658639942,2.622930351,3.23878686,5.635754391,3.19061486,0.82374936,0.839959587,2.961623328,2.440952198,2.835924074,0.475084883,1.475084883,0.526068812,2.97819563,0.344828497,0,0.871843649
CGGA_1487,7.185767456,7.772545519,5.567119488,5.671576448,6.191207302,8.403736386,5.945560886,4.707082992,4.320484678,6.902073579,9.331969393,5.646450706,8.227952814,10.08105729,9.519184111,6.67468662,6.888012585,7.413120146,3.46727948,3.174725988,0.970853654,5.198101209,5.639232163,5.425929205,2.733354341,2.403267722,1.169925001,4.59454855,3.297191417,0.773996325,2.678071905
CGGA_1488,6.988343852,8.177718511,6.035183997,6.002927502,4.29351763,7.950351762,6.409900033,4.91981677,5.243364426,4.047887329,8.254650728,2.835924074,7.229395653,8.468624043,8.275239902,6.782146424,6.262094845,6.595294784,4.09423607,2.13093087,2.869871406,5.283180979,5.375387027,6.298658316,3.142413438,3.078951341,2.733354341,5.257764969,2.646162657,0.22650853,1.372952098
CGGA_1491,7.687760584,7.987320866,6.641401521,5.125981654,5.075532631,7.665406984,4.665051614,4.857980995,5.165911939,8.34269696,9.161308272,4.925049965,8.334720217,10.30858932,10.72676311,7.994749416,2.895302621,6.890933022,3.873813198,3.10433666,1.195347598,4.790772038,6.252476214,5.731726323,2.389566812,3.95419631,1.286881148,5.595742339,1.250961574,1.280956314,0.86393845
CGGA_1492,7.438043286,6.348728154,6.218199944,6.036942845,4.752748591,7.567195561,5.757289992,5.006746832,5.325890061,8.611209273,9.445718428,7.236779598,8.412612185,9.104126951,9.914400082,7.312429206,6.540709263,7.753952119,5.256255873,1.996388746,3.57167681,4.957450336,6.650620972,7.206330648,3.310340121,5.935459748,1.739848103,5.327687364,3.608809243,0.378511623,3.508428653
CGGA_1494,3.813524689,3.821710215,3.54225805,2.657640005,1.948600847,3.13093087,1.879705766,1.432959407,0.815575429,1.516015147,5.819668183,2.99095486,2.819668183,5.151371776,4.526694846,1.799087306,2.871843649,4.926948248,2.702657543,1.007195501,0.5360529,3.14404637,1.963474124,2.204766751,0.773996325,0.389566812,0.333423734,2.427606173,0.056583528,0,0.485426827
CGGA_1496,6.404460384,8.784405828,6.33217085,5.405652061,5.371210343,7.130827934,2.881664619,4.250961574,5.444269502,4.628773595,8.495775097,4.221103725,6.813011549,9.902661515,8.81528722,6.530601415,3.957914599,6.800641097,3.478971805,2.173127433,2.204766751,4.192194165,5.907131025,5.676944359,2.922197848,3.577730931,1.769771739,5.124328135,2.62058641,0.150559677,1.344828497
CGGA_1497,6.728328707,8.109151579,5.730639956,4.377817853,3.979110755,5.901108243,3.813524689,3.815575429,4.9202933,4.977737849,7.494095545,3.698218478,6.500164679,8.317457839,8.369117459,6.532005194,5.996162743,6.119356177,3.181102551,2.925999419,1.384049807,4.269781238,4.879705766,5.23610989,2.272023189,3.026800059,2.028569152,4.86393845,2.042644337,2.327687364,1.014355293
CGGA_1500,8.730436171,7.125465133,6.269407241,5.892391026,4.296457407,9.02466874,4.679198571,4.936402378,4.488000771,6.629793734,9.427920387,4.693765712,8.240934402,9.431016974,9.983663446,7.009884589,7.772347568,7.709014865,4.442943496,2.754887502,1.49057013,6.30560579,6.276496666,6.930382533,2.90303827,2.967168608,2.367371066,4.833902077,4.550900665,0,2.469885976
CGGA_1501,11.0954234,6.824513297,4.862947248,3.155425432,6.191207302,7.641546029,3.538538164,2.548436625,1.974529312,6.78306371,8.962173031,3.388189537,5.247927513,10.90724371,11.37644016,6.634448062,6.582706527,7.317141235,3.14404637,6.770564792,0.454175893,8.01402047,5.317955218,8.235583472,4.993221467,2.582556003,0.748461233,3.580145484,4.721372659,0.475084883,1.298658316
CGGA_1502,8.505970301,6.82984956,6.648321627,4.941106311,3.10433666,8.620146497,5.842727469,3.209453366,3.547203025,5.760220946,9.685414596,4.123500664,6.484138131,9.668743189,10.5863707,7.304511042,6.508270176,8.024142346,4.671293372,5.595145568,0.669026766,5.978882028,6.258895755,6.525599108,4.755421735,4.789729251,1.03562391,4.408032466,4.807870078,0.111031312,1.875780063
CGGA_1503,4.454175893,2.533563348,3.12763328,2.935459748,2.070389328,3.775050541,3.656496371,2.111031312,1.028569152,4.066950244,7.040563711,4.898208353,3.769771739,4.615887074,5.878725341,2.922197848,2.247927513,6.21023299,4.098453246,0.97819563,1.748461233,3.174725988,2.935459748,4.430954271,2.060047384,2.003602237,0.389566812,2.298658316,0.367371066,0,1.195347598
CGGA_1504,9.290364499,7.21810305,5.465321514,4.19061486,4.260778432,8.414050945,4.776630423,2.40053793,2.526068812,7.023366256,8.04701482,5.177917792,5.858229714,11.32491746,9.34615911,6.829088444,6.101818134,6.899900664,5.674404154,6.29994063,1.35614381,7.169925001,6.401220862,7.547897055,5.564987801,3.423578171,1.632268215,3.846994687,3.821710215,0.189033824,0.970853654
CGGA_1505,7.409645507,7.976077176,5.742275748,5.533251852,4.800641097,8.019257119,5.056583528,4.614120869,5.30560579,9.09502773,9.554089961,8.338023214,8.134631671,9.341963516,9.947870672,7.50422312,6.883620816,7.749802402,5.303050085,2.266036894,3.377123749,5.192194165,7.054414388,7.612499946,3.564378169,5.300489844,2.22342255,4.607034346,3.15704371,0.333423734,1.659924558
CGGA_1507,7.618091794,7.060587861,4.936402378,4.837943242,3.844988157,7.71383326,6.331991778,4.635173947,5.221877081,8.462952086,8.250203656,6.284477118,8.0621541,9.089450481,10.65873811,7.399512924,8.03848008,8.637892765,5.548436625,5.099715999,3.444932049,6.27351589,7.70286529,7.953672657,4.928370323,5.440620048,3.17951105,5.424922088,6.047887329,0.713695815,1.90303827
CGGA_1508,8.133039434,6.687200695,5.718361626,4.872336288,3.590961241,7.904724928,7.117487266,3.582556003,3.510961919,7.138834943,8.850124314,5.450881315,7.298841573,9.707980255,9.755354966,7.023588039,6.084276911,7.869192825,4.973152038,4.558267634,2.080657663,6.802193217,6.884597921,7.003827078,4.960697039,3.557042415,2.61117238,4.196921734,3.596935142,0.056583528,1.3950628
CGGA_1510,7.256255873,7.428108883,6.508111681,5.857732233,6.518377768,7.311067102,3.548436625,4.025028794,4.665051614,5.164303583,9.11337754,4.92314918,7.586239322,10.37736239,9.739966208,7.408457125,4.850999395,7.562013407,3.787641414,3.163498732,1.169925001,4.489286023,5.487679279,5.504620392,3.648465443,2.289834465,0.722466024,4.892391026,2.344828497,0.485426827,2.211012193
CGGA_1513,8.177818155,8.027684877,6.488482874,4.577730931,4.051372102,8.404758396,4.800641097,3.336283388,4.070389328,4.886550147,9.102474424,2.526068812,6.329123596,10.2010702,9.661617789,6.216454865,6.085339669,6.909533115,2.493134922,4.347665656,0.669026766,5.472812666,4.561326136,5.76897825,3.582556003,3.478971805,1.13093087,4.549669171,3.607626221,0.189033824,1.555816155
CGGA_1514,4.332707934,3.766595162,4.280213996,3.891419187,4.940636607,4.549053029,3.649615459,1.195347598,0.82374936,3.177917792,7.117695043,3.866907978,3.163498732,6.013015536,5.383013015,1.992768431,5.09592442,5.100977648,3.444932049,0.847996907,0.422233001,3.193771743,2.392317423,4.066950244,1.622930351,1.070389328,0.411426246,4.35614381,1.232660757,0.084064265,0.847996907
CGGA_1516,7.173627172,7.382840144,7.109882878,4.72410452,3.98550043,8.302867361,4.744699314,3.681449265,4.581351247,4.087462841,8.468135256,2.386810946,6.886062338,9.225231542,9.550766021,6.907972211,4.165107985,6.909413105,2.831877241,3.874796966,0.757023247,4.760753208,5.020146573,5.57198012,4.062639828,3.614709844,1.422233001,5.005849076,4.009884589,0.163498732,1.695993813
CGGA_1517,7.571828473,7.186956082,6.124328135,4.895302621,4.980939266,9.99696772,4.421559945,3.629939409,3.966245873,4.011674533,8.37521324,2.488000771,6.211012193,9.597922186,9.731132317,6.574858391,5.304511042,6.690836098,3.519793486,4.928844037,0.604071324,5.250961574,5.112283109,5.674404154,3.204766751,2.495695163,1.137503524,4.704871964,3.75595577,0.124328135,0.695993813
CGGA_1518,8.047287536,6.706944902,5.460414939,4.995032192,7.638870286,7.567880042,2.545968369,3.447579197,5.110196178,4.01346226,7.934103637,4.481557281,6.693765712,10.34769887,10.41004849,6.215872703,4.614709844,6.145881211,3.787641414,3.465974465,1.189033824,5.59812696,6.323550215,4.999098034,3.349082146,2.555816155,1.687060688,4.277984747,2.669026766,0.50589093,2.833902077
CGGA_1520,8.685589801,7.61404723,5.107687869,5.77636723,3.224966365,8.266036894,5.197314999,4.340562269,3.444932049,5.597233189,9.022589749,4.266036894,6.180903709,9.06786455,9.916476644,6.490249211,6.861955364,7.402756279,5.092968509,3.749534268,1.713695815,6.875780063,6.569855608,6.741062436,3.805292456,2.857980995,2.214124805,4.248686627,5.357200085,0.333423734,1.269033146
CGGA_1521,7.400281746,6.870857864,5.568640195,6.13093087,3.572889668,7.032211069,6.426767933,5.207892852,5.168321116,7.744362951,8.836586925,6.878234879,8.715859059,8.497811928,10.102973,7.175923742,7.235822777,7.220716892,6.066519781,2.498250868,4.396433531,5.622051819,6.633285887,6.708187236,3.588564737,4.294988268,2.50589093,5.988684687,4.111865964,0.275007047,2.82374936
CGGA_1523,7.385776138,7.6395216,6.565597176,6.18408189,4.672990994,8.060858023,4.916954279,4.756489607,4.813011549,7.395748328,8.192046179,6.263597849,8.094711118,8.222891482,8.834692257,6.845866357,6.531225485,6.968551603,4.657640005,3.089159132,2.969012308,5.111448698,5.525129251,5.939931765,3.047887329,3.560714954,2.344828497,4.865918815,3.311793718,0.23878686,1.922197848
CGGA_1524,7.71609922,7.912230694,6.576975554,4.704318678,5.03562391,8.739949336,4.723558561,4.125981654,4.663913842,5.250203656,8.527789752,4.580748492,6.903640874,9.674139292,9.622619266,6.821072391,6.917312401,7.292045492,3.09085343,3.833902077,0.839959587,5.708187236,5.511910749,5.475409193,2.64385619,3.220329955,1.687060688,5.019701914,4.631104282,0.432959407,1.910732662
CGGA_1525,10.64930109,6.677085351,5.782408565,2.972692654,6.351027552,8.515266176,4.025028794,2.523561956,1.673556424,4.43162296,8.404758396,2.220329955,5.027242536,9.282555639,10.64753038,7.085658344,4.491211756,6.39609097,3.802193217,5.988230223,0.367371066,7.308976042,4.467931546,8.517275693,3.786596362,3.023255352,1.269033146,3.659924558,5.368069877,0.632268215,1.292781749
